Name,GeneName,UniProtID,Species,DrugIDs
Alpha-1Aadrenergicreceptor,ADRA1A,P35348,Humans,DB01253
Alpha-1Aadrenergicreceptor,ADRA1A,P35348,Humans,DB01364
Alpha-1Aadrenergicreceptor,ADRA1A,P35348,Humans,DB01579
Alpha-1Aadrenergicreceptor,ADRA1A,P35348,Humans,DB04855
Alpha-1Aadrenergicreceptor,ADRA1A,P35348,Humans,DB06207
Alpha-1Aadrenergicreceptor,ADRA1A,P35348,Humans,DB06262
Alpha-1Aadrenergicreceptor,ADRA1A,P35348,Humans,DB06694
Alpha-1Aadrenergicreceptor,ADRA1A,P35348,Humans,DB06706
Alpha-1Aadrenergicreceptor,ADRA1A,P35348,Humans,DB06707
Alpha-1Aadrenergicreceptor,ADRA1A,P35348,Humans,DB06711
Alpha-1Aadrenergicreceptor,ADRA1A,P35348,Humans,DB11124
Alpha-1Aadrenergicreceptor,ADRA1A,P35348,Humans,DB12278
Solutecarrierfamily12member1,SLC12A1,Q13621,Humans,DB00214
Solutecarrierfamily12member1,SLC12A1,Q13621,Humans,DB00310
Solutecarrierfamily12member1,SLC12A1,Q13621,Humans,DB00436
Solutecarrierfamily12member1,SLC12A1,Q13621,Humans,DB00534
Solutecarrierfamily12member1,SLC12A1,Q13621,Humans,DB00695
Solutecarrierfamily12member1,SLC12A1,Q13621,Humans,DB00774
Solutecarrierfamily12member1,SLC12A1,Q13621,Humans,DB00887
Solutecarrierfamily12member1,SLC12A1,Q13621,Humans,DB00903
Solutecarrierfamily12member1,SLC12A1,Q13621,Humans,DB01021
Solutecarrierfamily12member1,SLC12A1,Q13621,Humans,DB01325
Solutecarrierfamily12member1,SLC12A1,Q13621,Humans,DB02925
NADH-ubiquinoneoxidoreductasechain1,MT-ND1,P03886,Humans,DB01189
Thyroidperoxidase,TPO,P07202,Humans,DB00389
Thyroidperoxidase,TPO,P07202,Humans,DB00550
Thyroidperoxidase,TPO,P07202,Humans,DB00763
Thyroidperoxidase,TPO,P07202,Humans,DB11496
Extracellularcalcium-sensingreceptor,CASR,P41180,Humans,DB01012
Extracellularcalcium-sensingreceptor,CASR,P41180,Humans,DB12865
Receptortyrosine-proteinkinaseerbB-2,ERBB2,P04626,Humans,DB00072
Receptortyrosine-proteinkinaseerbB-2,ERBB2,P04626,Humans,DB00179
Receptortyrosine-proteinkinaseerbB-2,ERBB2,P04626,Humans,DB01259
Receptortyrosine-proteinkinaseerbB-2,ERBB2,P04626,Humans,DB05773
Receptortyrosine-proteinkinaseerbB-2,ERBB2,P04626,Humans,DB06366
Receptortyrosine-proteinkinaseerbB-2,ERBB2,P04626,Humans,DB08916
Receptortyrosine-proteinkinaseerbB-2,ERBB2,P04626,Humans,DB11652
Receptortyrosine-proteinkinaseerbB-2,ERBB2,P04626,Humans,DB11828
Receptortyrosine-proteinkinaseerbB-2,ERBB2,P04626,Humans,DB11963
Receptortyrosine-proteinkinaseerbB-2,ERBB2,P04626,Humans,DB14967
Receptortyrosine-proteinkinaseerbB-2,ERBB2,P04626,Humans,DB15471
Melatoninreceptortype1A,MTNR1A,P48039,Humans,DB00980
Melatoninreceptortype1A,MTNR1A,P48039,Humans,DB01065
Melatoninreceptortype1A,MTNR1A,P48039,Humans,DB06594
Melatoninreceptortype1A,MTNR1A,P48039,Humans,DB09071
Integrinalpha-L,ITGAL,P20701,Humans,DB00095
Integrinalpha-L,ITGAL,P20701,Humans,DB00098
Integrinalpha-L,ITGAL,P20701,Humans,DB11611
Endothelin-1receptor,EDNRA,P25101,Humans,DB00559
Endothelin-1receptor,EDNRA,P25101,Humans,DB06268
Endothelin-1receptor,EDNRA,P25101,Humans,DB06403
Endothelin-1receptor,EDNRA,P25101,Humans,DB08932
Endothelin-1receptor,EDNRA,P25101,Humans,DB12548
Endothelin-1receptor,EDNRA,P25101,Humans,DB15059
Gamma-aminobutyricacidreceptorsubunitalpha-3,GABRA3,P34903,Humans,DB00241
Gamma-aminobutyricacidreceptorsubunitalpha-3,GABRA3,P34903,Humans,DB00306
Gamma-aminobutyricacidreceptorsubunitalpha-3,GABRA3,P34903,Humans,DB00312
Gamma-aminobutyricacidreceptorsubunitalpha-3,GABRA3,P34903,Humans,DB00371
Gamma-aminobutyricacidreceptorsubunitalpha-3,GABRA3,P34903,Humans,DB00395
Gamma-aminobutyricacidreceptorsubunitalpha-3,GABRA3,P34903,Humans,DB00418
Gamma-aminobutyricacidreceptorsubunitalpha-3,GABRA3,P34903,Humans,DB00599
Gamma-aminobutyricacidreceptorsubunitalpha-3,GABRA3,P34903,Humans,DB00794
Gamma-aminobutyricacidreceptorsubunitalpha-3,GABRA3,P34903,Humans,DB00849
Gamma-aminobutyricacidreceptorsubunitalpha-3,GABRA3,P34903,Humans,DB01198
Gamma-aminobutyricacidreceptorsubunitalpha-3,GABRA3,P34903,Humans,DB01205
Gamma-aminobutyricacidreceptorsubunitalpha-3,GABRA3,P34903,Humans,DB01351
Gamma-aminobutyricacidreceptorsubunitalpha-3,GABRA3,P34903,Humans,DB01353
Gamma-aminobutyricacidreceptorsubunitalpha-3,GABRA3,P34903,Humans,DB02530
Nicotinate-nucleotidepyrophosphorylase[carboxylating],QPRT,Q15274,Humans,DB00627
Glucagonreceptor,GCGR,P47871,Humans,DB00040
Glucagonreceptor,GCGR,P47871,Humans,DB15226
Albumin,ALB,P02768,Humans,DB00743
Albumin,ALB,P02768,Humans,DB03585
Albumin,ALB,P02768,Humans,DB04711
Albumin,ALB,P02768,Humans,DB06705
Albumin,ALB,P02768,Humans,DB13967
5-hydroxytryptaminereceptor2C,HTR2C,P28335,Humans,DB00246
5-hydroxytryptaminereceptor2C,HTR2C,P28335,Humans,DB00247
5-hydroxytryptaminereceptor2C,HTR2C,P28335,Humans,DB00370
5-hydroxytryptaminereceptor2C,HTR2C,P28335,Humans,DB00434
5-hydroxytryptaminereceptor2C,HTR2C,P28335,Humans,DB00502
5-hydroxytryptaminereceptor2C,HTR2C,P28335,Humans,DB00574
5-hydroxytryptaminereceptor2C,HTR2C,P28335,Humans,DB00589
5-hydroxytryptaminereceptor2C,HTR2C,P28335,Humans,DB00656
5-hydroxytryptaminereceptor2C,HTR2C,P28335,Humans,DB00805
5-hydroxytryptaminereceptor2C,HTR2C,P28335,Humans,DB01149
5-hydroxytryptaminereceptor2C,HTR2C,P28335,Humans,DB01242
5-hydroxytryptaminereceptor2C,HTR2C,P28335,Humans,DB01267
5-hydroxytryptaminereceptor2C,HTR2C,P28335,Humans,DB04871
5-hydroxytryptaminereceptor2C,HTR2C,P28335,Humans,DB06144
5-hydroxytryptaminereceptor2C,HTR2C,P28335,Humans,DB06594
5-hydroxytryptaminereceptor2C,HTR2C,P28335,Humans,DB09185
5-hydroxytryptaminereceptor2C,HTR2C,P28335,Humans,DB09195
5-hydroxytryptaminereceptor2C,HTR2C,P28335,Humans,DB13520
"Glutamatereceptorionotropic,NMDA3B",GRIN3B,O60391,Humans,DB01173
Carbonicanhydrase4,CA4,P22748,Humans,DB00119
Carbonicanhydrase4,CA4,P22748,Humans,DB00273
Carbonicanhydrase4,CA4,P22748,Humans,DB00703
Carbonicanhydrase4,CA4,P22748,Humans,DB00819
Carbonicanhydrase4,CA4,P22748,Humans,DB00869
Carbonicanhydrase4,CA4,P22748,Humans,DB00936
Carbonicanhydrase4,CA4,P22748,Humans,DB01144
Carbonicanhydrase4,CA4,P22748,Humans,DB03255
Carbonicanhydrase4,CA4,P22748,Humans,DB06795
Carbonicanhydrase4,CA4,P22748,Humans,DB09154
Carbonicanhydrase4,CA4,P22748,Humans,DB11672
Carbonicanhydrase4,CA4,P22748,Humans,DB14086
Carbonicanhydrase4,CA4,P22748,Humans,DB14502
Fibrinogenalphachain,FGA,P02671,Humans,DB00009
Fibrinogenalphachain,FGA,P02671,Humans,DB00015
Fibrinogenalphachain,FGA,P02671,Humans,DB00029
Fibrinogenalphachain,FGA,P02671,Humans,DB11300
Fibrinogenalphachain,FGA,P02671,Humans,DB11311
Fibrinogenalphachain,FGA,P02671,Humans,DB11571
Fibrinogenalphachain,FGA,P02671,Humans,DB11572
Fibrinogenalphachain,FGA,P02671,Humans,DB13151
3-oxo-5-alpha-steroid4-dehydrogenase1,SRD5A1,P18405,Humans,DB00367
3-oxo-5-alpha-steroid4-dehydrogenase1,SRD5A1,P18405,Humans,DB00548
3-oxo-5-alpha-steroid4-dehydrogenase1,SRD5A1,P18405,Humans,DB01126
3-oxo-5-alpha-steroid4-dehydrogenase1,SRD5A1,P18405,Humans,DB01216
3-oxo-5-alpha-steroid4-dehydrogenase1,SRD5A1,P18405,Humans,DB09389
Glyceraldehyde-3-phosphatedehydrogenase,GAPDH,P04406,Humans,DB09092
DNApolymerasealphacatalyticsubunit,POLA1,P09884,Humans,DB00242
DNApolymerasealphacatalyticsubunit,POLA1,P09884,Humans,DB00631
DNApolymerasealphacatalyticsubunit,POLA1,P09884,Humans,DB01073
DNApolymerasealphacatalyticsubunit,POLA1,P09884,Humans,DB01280
Calcium-activatedpotassiumchannelsubunitalpha-1,KCNMA1,Q12791,Humans,DB00356
Calcium-activatedpotassiumchannelsubunitalpha-1,KCNMA1,Q12791,Humans,DB00436
Calcium-activatedpotassiumchannelsubunitalpha-1,KCNMA1,Q12791,Humans,DB00999
Aldehydedehydrogenase1A1,ALDH1A1,P00352,Humans,DB09116
Atrialnatriureticpeptidereceptor1,NPR1,P16066,Humans,DB00325
Atrialnatriureticpeptidereceptor1,NPR1,P16066,Humans,DB00883
Atrialnatriureticpeptidereceptor1,NPR1,P16066,Humans,DB01612
Atrialnatriureticpeptidereceptor1,NPR1,P16066,Humans,DB01613
Atrialnatriureticpeptidereceptor1,NPR1,P16066,Humans,DB04899
Progesteronereceptor,PGR,P06401,Humans,DB00294
Progesteronereceptor,PGR,P06401,Humans,DB00304
Progesteronereceptor,PGR,P06401,Humans,DB00351
Progesteronereceptor,PGR,P06401,Humans,DB00367
Progesteronereceptor,PGR,P06401,Humans,DB00378
Progesteronereceptor,PGR,P06401,Humans,DB00396
Progesteronereceptor,PGR,P06401,Humans,DB00603
Progesteronereceptor,PGR,P06401,Humans,DB00717
Progesteronereceptor,PGR,P06401,Humans,DB00823
Progesteronereceptor,PGR,P06401,Humans,DB00834
Progesteronereceptor,PGR,P06401,Humans,DB00957
Progesteronereceptor,PGR,P06401,Humans,DB01395
Progesteronereceptor,PGR,P06401,Humans,DB01406
Progesteronereceptor,PGR,P06401,Humans,DB06713
Progesteronereceptor,PGR,P06401,Humans,DB08867
Progesteronereceptor,PGR,P06401,Humans,DB09123
Progesteronereceptor,PGR,P06401,Humans,DB09124
Progesteronereceptor,PGR,P06401,Humans,DB09389
Progesteronereceptor,PGR,P06401,Humans,DB11619
Progesteronereceptor,PGR,P06401,Humans,DB14583
Progesteronereceptor,PGR,P06401,Humans,DB19378
"Isocitratedehydrogenase[NAD]subunitbeta,mitochondrial",IDH3B,O43837,Humans,DB13874
"Isocitratedehydrogenase[NAD]subunitbeta,mitochondrial",IDH3B,O43837,Humans,DB17097
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB00332
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB00383
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB00387
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB00411
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB00424
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB00462
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB00483
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB00508
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB00517
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB00572
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB00725
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB00728
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB00747
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB00785
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB00809
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB00986
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB01036
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB01062
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB01085
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB01148
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB01231
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB04834
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB06709
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB08801
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB08897
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB09089
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB09167
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB11181
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB11315
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB12278
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB13262
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB15357
Interleukin-1receptortype1,IL1R1,P14778,Humans,DB00026
GuanidinoacetateN-methyltransferase,GAMT,Q14353,Humans,DB00148
Glutamatecarboxypeptidase2,FOLH1,Q04609,Humans,DB00089
Glutamatecarboxypeptidase2,FOLH1,Q04609,Humans,DB14805
Glutamatecarboxypeptidase2,FOLH1,Q04609,Humans,DB16019
Glutamatecarboxypeptidase2,FOLH1,Q04609,Humans,DB17851
Alpha-2Badrenergicreceptor,ADRA2B,P18089,Humans,DB00292
Alpha-2Badrenergicreceptor,ADRA2B,P18089,Humans,DB00368
Alpha-2Badrenergicreceptor,ADRA2B,P18089,Humans,DB00484
Alpha-2Badrenergicreceptor,ADRA2B,P18089,Humans,DB00575
Alpha-2Badrenergicreceptor,ADRA2B,P18089,Humans,DB00668
Alpha-2Badrenergicreceptor,ADRA2B,P18089,Humans,DB00935
Alpha-2Badrenergicreceptor,ADRA2B,P18089,Humans,DB01392
Alpha-2Badrenergicreceptor,ADRA2B,P18089,Humans,DB01577
Alpha-2Badrenergicreceptor,ADRA2B,P18089,Humans,DB04855
Alpha-2Badrenergicreceptor,ADRA2B,P18089,Humans,DB06262
Alpha-2Badrenergicreceptor,ADRA2B,P18089,Humans,DB06694
Alpha-2Badrenergicreceptor,ADRA2B,P18089,Humans,DB08950
Alpha-2Badrenergicreceptor,ADRA2B,P18089,Humans,DB09242
Alpha-2Badrenergicreceptor,ADRA2B,P18089,Humans,DB11124
3-hydroxy-3-methylglutaryl-coenzymeAreductase,HMGCR,P04035,Humans,DB00175
3-hydroxy-3-methylglutaryl-coenzymeAreductase,HMGCR,P04035,Humans,DB00227
3-hydroxy-3-methylglutaryl-coenzymeAreductase,HMGCR,P04035,Humans,DB00439
3-hydroxy-3-methylglutaryl-coenzymeAreductase,HMGCR,P04035,Humans,DB00641
3-hydroxy-3-methylglutaryl-coenzymeAreductase,HMGCR,P04035,Humans,DB00945
3-hydroxy-3-methylglutaryl-coenzymeAreductase,HMGCR,P04035,Humans,DB01076
3-hydroxy-3-methylglutaryl-coenzymeAreductase,HMGCR,P04035,Humans,DB01095
3-hydroxy-3-methylglutaryl-coenzymeAreductase,HMGCR,P04035,Humans,DB01098
3-hydroxy-3-methylglutaryl-coenzymeAreductase,HMGCR,P04035,Humans,DB08860
3-hydroxy-3-methylglutaryl-coenzymeAreductase,HMGCR,P04035,Humans,DB08880
3-hydroxy-3-methylglutaryl-coenzymeAreductase,HMGCR,P04035,Humans,DB11629
Alpha-1Badrenergicreceptor,ADRA1B,P35368,Humans,DB00211
Alpha-1Badrenergicreceptor,ADRA1B,P35368,Humans,DB00298
Alpha-1Badrenergicreceptor,ADRA1B,P35368,Humans,DB00346
Alpha-1Badrenergicreceptor,ADRA1B,P35368,Humans,DB00368
Alpha-1Badrenergicreceptor,ADRA1B,P35368,Humans,DB00388
Alpha-1Badrenergicreceptor,ADRA1B,P35368,Humans,DB00457
Alpha-1Badrenergicreceptor,ADRA1B,P35368,Humans,DB00477
Alpha-1Badrenergicreceptor,ADRA1B,P35368,Humans,DB00668
Alpha-1Badrenergicreceptor,ADRA1B,P35368,Humans,DB00679
Alpha-1Badrenergicreceptor,ADRA1B,P35368,Humans,DB00696
Alpha-1Badrenergicreceptor,ADRA1B,P35368,Humans,DB01162
Alpha-1Badrenergicreceptor,ADRA1B,P35368,Humans,DB01577
Alpha-1Badrenergicreceptor,ADRA1B,P35368,Humans,DB04855
Alpha-1Badrenergicreceptor,ADRA1B,P35368,Humans,DB06207
Alpha-1Badrenergicreceptor,ADRA1B,P35368,Humans,DB06262
Alpha-1Badrenergicreceptor,ADRA1B,P35368,Humans,DB06707
Alpha-1Badrenergicreceptor,ADRA1B,P35368,Humans,DB11124
Squalenemonooxygenase,SQLE,Q14534,Humans,DB00525
Squalenemonooxygenase,SQLE,Q14534,Humans,DB00735
Squalenemonooxygenase,SQLE,Q14534,Humans,DB01091
D(3)dopaminereceptor,DRD3,P35462,Humans,DB00268
D(3)dopaminereceptor,DRD3,P35462,Humans,DB00413
D(3)dopaminereceptor,DRD3,P35462,Humans,DB00589
D(3)dopaminereceptor,DRD3,P35462,Humans,DB00714
D(3)dopaminereceptor,DRD3,P35462,Humans,DB00988
D(3)dopaminereceptor,DRD3,P35462,Humans,DB01100
D(3)dopaminereceptor,DRD3,P35462,Humans,DB01184
D(3)dopaminereceptor,DRD3,P35462,Humans,DB01186
D(3)dopaminereceptor,DRD3,P35462,Humans,DB01200
D(3)dopaminereceptor,DRD3,P35462,Humans,DB01235
D(3)dopaminereceptor,DRD3,P35462,Humans,DB01239
D(3)dopaminereceptor,DRD3,P35462,Humans,DB01267
D(3)dopaminereceptor,DRD3,P35462,Humans,DB05271
D(3)dopaminereceptor,DRD3,P35462,Humans,DB06016
D(3)dopaminereceptor,DRD3,P35462,Humans,DB06288
D(3)dopaminereceptor,DRD3,P35462,Humans,DB08868
D(3)dopaminereceptor,DRD3,P35462,Humans,DB11274
3-oxo-5-alpha-steroid4-dehydrogenase2,SRD5A2,P31213,Humans,DB00548
3-oxo-5-alpha-steroid4-dehydrogenase2,SRD5A2,P31213,Humans,DB01126
3-oxo-5-alpha-steroid4-dehydrogenase2,SRD5A2,P31213,Humans,DB01216
Integrinalpha-4,ITGA4,P13612,Humans,DB00108
Integrinalpha-4,ITGA4,P13612,Humans,DB02530
Integrinalpha-4,ITGA4,P13612,Humans,DB09033
Aldo-ketoreductasefamily1memberC3,AKR1C3,P42330,Humans,DB01698
Aldo-ketoreductasefamily1memberC3,AKR1C3,P42330,Humans,DB02266
Flavinreductase(NADPH),BLVRB,P30043,Humans,DB00140
ADP/ATPtranslocase1,SLC25A4,P12235,Humans,DB00720
Aldehydedehydrogenasefamily3memberA2,ALDH3A2,P51648,Humans,DB00822
Aldehydedehydrogenasefamily3memberA2,ALDH3A2,P51648,Humans,DB14174
Solutecarrierfamily12member4,SLC12A4,Q9UP95,Humans,DB00887
ProstaglandinF2-alphareceptor,PTGFR,P43088,Humans,DB00287
ProstaglandinF2-alphareceptor,PTGFR,P43088,Humans,DB00429
ProstaglandinF2-alphareceptor,PTGFR,P43088,Humans,DB00654
ProstaglandinF2-alphareceptor,PTGFR,P43088,Humans,DB00905
ProstaglandinF2-alphareceptor,PTGFR,P43088,Humans,DB00917
ProstaglandinF2-alphareceptor,PTGFR,P43088,Humans,DB01160
ProstaglandinF2-alphareceptor,PTGFR,P43088,Humans,DB08819
ProstaglandinF2-alphareceptor,PTGFR,P43088,Humans,DB11629
ProstaglandinF2-alphareceptor,PTGFR,P43088,Humans,DB11660
ProstaglandinF2-alphareceptor,PTGFR,P43088,Humans,DB12789
Tyrosine3-monooxygenase,TH,P07101,Humans,DB00120
Tyrosine3-monooxygenase,TH,P07101,Humans,DB00135
Tyrosine3-monooxygenase,TH,P07101,Humans,DB00360
Tyrosine3-monooxygenase,TH,P07101,Humans,DB00765
Potassium-transportingATPasesubunitbeta,ATP4B,P51164,Humans,DB00213
Potassium-transportingATPasesubunitbeta,ATP4B,P51164,Humans,DB00338
Potassium-transportingATPasesubunitbeta,ATP4B,P51164,Humans,DB00736
Potassium-transportingATPasesubunitbeta,ATP4B,P51164,Humans,DB05351
Aldo-ketoreductasefamily1memberC2,AKR1C2,P52895,Humans,DB01586
Tyrosine-proteinphosphatasenon-receptortype1,PTPN1,P18031,Humans,DB09158
Tyrosine-proteinphosphatasenon-receptortype1,PTPN1,P18031,Humans,DB11091
ADP/ATPtranslocase3,SLC25A6,P12236,Humans,DB00720
Growthhormone-releasinghormonereceptor,GHRHR,Q02643,Humans,DB00010
Growthhormone-releasinghormonereceptor,GHRHR,Q02643,Humans,DB08869
Granulocyte-macrophagecolony-stimulatingfactorreceptorsubunitalpha,CSF2RA,P15509,Humans,DB00020
Granulocyte-macrophagecolony-stimulatingfactorreceptorsubunitalpha,CSF2RA,P15509,Humans,DB10772
Hemoglobinsubunitbeta,HBB,P68871,Humans,DB00893
Hemoglobinsubunitbeta,HBB,P68871,Humans,DB06154
Hemoglobinsubunitbeta,HBB,P68871,Humans,DB09112
Hemoglobinsubunitbeta,HBB,P68871,Humans,DB09517
Hemoglobinsubunitbeta,HBB,P68871,Humans,DB13995
"cAMPandcAMP-inhibitedcGMP3',5'-cyclicphosphodiesterase10A",PDE10A,Q9Y233,Humans,DB00975
"cAMPandcAMP-inhibitedcGMP3',5'-cyclicphosphodiesterase10A",PDE10A,Q9Y233,Humans,DB08814
Kappa-typeopioidreceptor,OPRK1,P41145,Humans,DB00295
Kappa-typeopioidreceptor,OPRK1,P41145,Humans,DB00318
Kappa-typeopioidreceptor,OPRK1,P41145,Humans,DB00327
Kappa-typeopioidreceptor,OPRK1,P41145,Humans,DB00454
Kappa-typeopioidreceptor,OPRK1,P41145,Humans,DB00497
Kappa-typeopioidreceptor,OPRK1,P41145,Humans,DB00611
Kappa-typeopioidreceptor,OPRK1,P41145,Humans,DB00647
Kappa-typeopioidreceptor,OPRK1,P41145,Humans,DB00652
Kappa-typeopioidreceptor,OPRK1,P41145,Humans,DB00704
Kappa-typeopioidreceptor,OPRK1,P41145,Humans,DB00844
Kappa-typeopioidreceptor,OPRK1,P41145,Humans,DB00921
Kappa-typeopioidreceptor,OPRK1,P41145,Humans,DB01183
Kappa-typeopioidreceptor,OPRK1,P41145,Humans,DB01209
Kappa-typeopioidreceptor,OPRK1,P41145,Humans,DB01243
Kappa-typeopioidreceptor,OPRK1,P41145,Humans,DB04815
Kappa-typeopioidreceptor,OPRK1,P41145,Humans,DB06230
Kappa-typeopioidreceptor,OPRK1,P41145,Humans,DB09209
Kappa-typeopioidreceptor,OPRK1,P41145,Humans,DB09272
Kappa-typeopioidreceptor,OPRK1,P41145,Humans,DB11130
Kappa-typeopioidreceptor,OPRK1,P41145,Humans,DB11691
Kappa-typeopioidreceptor,OPRK1,P41145,Humans,DB11938
Serine/threonine-proteinkinaseB-raf,BRAF,P15056,Humans,DB00398
Serine/threonine-proteinkinaseB-raf,BRAF,P15056,Humans,DB08881
Serine/threonine-proteinkinaseB-raf,BRAF,P15056,Humans,DB08896
Serine/threonine-proteinkinaseB-raf,BRAF,P15056,Humans,DB08912
Serine/threonine-proteinkinaseB-raf,BRAF,P15056,Humans,DB11718
Serine/threonine-proteinkinaseB-raf,BRAF,P15056,Humans,DB14840
Serine/threonine-proteinkinaseB-raf,BRAF,P15056,Humans,DB15266
Hydroxycarboxylicacidreceptor2,HCAR2,Q8TDS4,Humans,DB00627
Hydroxycarboxylicacidreceptor2,HCAR2,Q8TDS4,Humans,DB08949
Glutamatereceptor1,GRIA1,P42261,Humans,DB00753
Glutamatereceptor1,GRIA1,P42261,Humans,DB01028
Glutamatereceptor1,GRIA1,P42261,Humans,DB01189
Glutamatereceptor1,GRIA1,P42261,Humans,DB01236
Glutamatereceptor1,GRIA1,P42261,Humans,DB08883
"Glutamatereceptorionotropic,NMDA3A",GRIN3A,Q8TCU5,Humans,DB00392
"Glutamatereceptorionotropic,NMDA3A",GRIN3A,Q8TCU5,Humans,DB00514
"Glutamatereceptorionotropic,NMDA3A",GRIN3A,Q8TCU5,Humans,DB00721
"Glutamatereceptorionotropic,NMDA3A",GRIN3A,Q8TCU5,Humans,DB00898
"Glutamatereceptorionotropic,NMDA3A",GRIN3A,Q8TCU5,Humans,DB00915
"Glutamatereceptorionotropic,NMDA3A",GRIN3A,Q8TCU5,Humans,DB01173
"Glutamatereceptorionotropic,NMDA3A",GRIN3A,Q8TCU5,Humans,DB01221
ATP-sensitiveinwardrectifierpotassiumchannel1,KCNJ1,P48048,Humans,DB00217
ATP-sensitiveinwardrectifierpotassiumchannel1,KCNJ1,P48048,Humans,DB00222
ATP-sensitiveinwardrectifierpotassiumchannel1,KCNJ1,P48048,Humans,DB00350
ATP-sensitiveinwardrectifierpotassiumchannel1,KCNJ1,P48048,Humans,DB00414
ATP-sensitiveinwardrectifierpotassiumchannel1,KCNJ1,P48048,Humans,DB01382
Sodium-dependentdopaminetransporter,SLC6A3,Q01959,Humans,DB00182
Sodium-dependentdopaminetransporter,SLC6A3,Q01959,Humans,DB00191
Sodium-dependentdopaminetransporter,SLC6A3,Q01959,Humans,DB00245
Sodium-dependentdopaminetransporter,SLC6A3,Q01959,Humans,DB00422
Sodium-dependentdopaminetransporter,SLC6A3,Q01959,Humans,DB00579
Sodium-dependentdopaminetransporter,SLC6A3,Q01959,Humans,DB00721
Sodium-dependentdopaminetransporter,SLC6A3,Q01959,Humans,DB00745
Sodium-dependentdopaminetransporter,SLC6A3,Q01959,Humans,DB00830
Sodium-dependentdopaminetransporter,SLC6A3,Q01959,Humans,DB00852
Sodium-dependentdopaminetransporter,SLC6A3,Q01959,Humans,DB00907
Sodium-dependentdopaminetransporter,SLC6A3,Q01959,Humans,DB00937
Sodium-dependentdopaminetransporter,SLC6A3,Q01959,Humans,DB00988
Sodium-dependentdopaminetransporter,SLC6A3,Q01959,Humans,DB01105
Sodium-dependentdopaminetransporter,SLC6A3,Q01959,Humans,DB01156
Sodium-dependentdopaminetransporter,SLC6A3,Q01959,Humans,DB01576
Sodium-dependentdopaminetransporter,SLC6A3,Q01959,Humans,DB01577
Sodium-dependentdopaminetransporter,SLC6A3,Q01959,Humans,DB06413
Sodium-dependentdopaminetransporter,SLC6A3,Q01959,Humans,DB06701
Sodium-dependentdopaminetransporter,SLC6A3,Q01959,Humans,DB08824
Sodium-dependentdopaminetransporter,SLC6A3,Q01959,Humans,DB16629
"Glutathionereductase,mitochondrial",GSR,P00390,Humans,DB00262
"Glutathionereductase,mitochondrial",GSR,P00390,Humans,DB03147
5-hydroxytryptaminereceptor7,HTR7,P34969,Humans,DB00247
5-hydroxytryptaminereceptor7,HTR7,P34969,Humans,DB06288
5-hydroxytryptaminereceptor7,HTR7,P34969,Humans,DB09068
5-hydroxytryptaminereceptor7,HTR7,P34969,Humans,DB09225
5-hydroxytryptaminereceptor7,HTR7,P34969,Humans,DB11274
Interleukin-2receptorsubunitbeta,IL2RB,P14784,Humans,DB00004
Interleukin-2receptorsubunitbeta,IL2RB,P14784,Humans,DB00041
Interleukin-2receptorsubunitbeta,IL2RB,P14784,Humans,DB18740
Erythropoietinreceptor,EPOR,P19235,Humans,DB00012
Erythropoietinreceptor,EPOR,P19235,Humans,DB00016
